Species ID,Kingdom,Phylum,Class,Order,Family,Genus,Species,Authority,Infraspecific rank,Infraspecific name,Infraspecific authority,Stock/subpopulation,Synonyms,Common names (Eng),Common names (Fre),Common names (Spa),Red List status,Red List criteria,Red List criteria version,Year assessed,Population trend,Petitioned
4305,ANIMALIA,CHORDATA,MAMMALIA,CHIROPTERA,MOLOSSIDAE,Chaerephon,aloysiisabaudiae,"(Festa, 1907)",,,,,Chaerephon cyclotis|Nyctinomus aloysii-sabaudiæ|Tadarida aloysiisabaudiae,"Duke of Abruzzi's Wrinkle-lipped Bat, Abruzzi's Wrinkle-lipped Bat, Duke of Abruzzi's Free-tailed Bat","Molosse du Duc des Abruzzes, Tadaride du Duc des Abruzzes",,LC,,3.1,2008,decreasing,N
4306,ANIMALIA,CHORDATA,MAMMALIA,CHIROPTERA,MOLOSSIDAE,Chaerephon,ansorgei,"(Thomas, 1913)",,,,,Chaerephon rhodesiae|Nyctinomus ansorgei|Tadarida ansorgei,"Ansorge's Wrinkle-lipped Bat, Ansorge's Free-tailed Bat","Molosse d'Afrique du Sud, Molosse d'Ansorge, Tadaride d'Ansorge",,LC,,3.1,2008,stable,N
4307,ANIMALIA,CHORDATA,MAMMALIA,CHIROPTERA,MOLOSSIDAE,Chaerephon,bemmeleni,"(Jentink, 1879)",,,,,Nyctinomus bemmeleni|Tadarida bemmeleni,"Gland-tailed Wrinkle-lipped Bat, Van Bemmelen's Wrinkle-lipped Bat, Gland-tailed Free-tailed Bat","Molosse à glandes caudales, Tadaride à glande caudale",,LC,,3.1,2008,unknown,N
4308,ANIMALIA,CHORDATA,MAMMALIA,CHIROPTERA,MOLOSSIDAE,Chaerephon,bivittatus,"(Heuglin, 1861)",,,,,Chaerephon bivittata|Nyctinomus bivittatus|Tadarida bivittata,"Spotted Wrinkle-lipped Bat, Spotted Free-tailed Bat, Spotted Gland-tailed Bat","Molosse tacheté, Tadaride tachetée",,LC,,3.1,2008,stable,N
4309,ANIMALIA,CHORDATA,MAMMALIA,CHIROPTERA,MOLOSSIDAE,Chaerephon,bregullae,"(Felten, 1964)",,,,,Tadarida bregullae,"Fijian Free-tailed Bat, Fijian Mastiff Bat",,,EN,B1ab(iii),3.1,2014,decreasing,N
4310,ANIMALIA,CHORDATA,MAMMALIA,CHIROPTERA,MOLOSSIDAE,Chaerephon,chapini,"J.A. Allen, 1917",,,,,Chaerephon lancasteri|Chaerephon shortridgei|Tadarida chapini|Tadarida shortridgei,"Long-crested Free-tailed Bat, Long-crested Gland-tailed Bat, Crested Free-tail Bat, Crested Wrinkle-lipped Bat, Chapin's Free-tailed Bat, Chapin's Wrinkle-lipped Bat, Long-crested Wrinkle-lipped Bat, Pale Free-tailed Bat","Molosse à crinière, Molosse pâle, Tadaride de Chapin",,LC,,3.1,2014,unknown,N
4311,ANIMALIA,CHORDATA,MAMMALIA,CHIROPTERA,MOLOSSIDAE,Chaerephon,gallagheri,"(Harrison, 1975)",,,,,Tadarida gallagheri,"Gallagher's Wrinkle-lipped Bat, Zaïre Gland-tailed Bat, Gallagher's Free-tailed Bat","Molosse du Zaïre, Tadaride de Gallagher",,DD,,3.1,2008,unknown,N
4312,ANIMALIA,CHORDATA,MAMMALIA,CHIROPTERA,MOLOSSIDAE,Chaerephon,jobensis,"(Miller, 1902)",,,,,Tadarida jobensis,"Wrinkle-lipped Mastiff Bat, Northern Mastiff Bat, Northern Free-tailed Bat",,,LC,,3.1,2008,stable,N
136393,ANIMALIA,CHORDATA,MAMMALIA,CHIROPTERA,MOLOSSIDAE,Chaerephon,jobimena,"Goodman & Cardiff, 2004",,,,,Tadarida jobimena,Black And Red Free-tailed Bat,Tadaride rouge ou noir,,LC,,3.1,2014,unknown,N
4313,ANIMALIA,CHORDATA,MAMMALIA,CHIROPTERA,MOLOSSIDAE,Chaerephon,johorensis,"(Dobson, 1873)",,,,,Tadarida johorensis,Northern Free-tailed Bat,,,VU,A4c,3.1,2014,decreasing,N
4314,ANIMALIA,CHORDATA,MAMMALIA,CHIROPTERA,MOLOSSIDAE,Chaerephon,major,"(Trouessart, 1897)",,,,,Nyctinomus pumilus variety major|Tadarida major,"Large Wrinkle-lipped Bat, Giant Gland-tailed Bat, Lappet-eared Wrinkle-lipped Bat, Lappet-eared Free-tailed Bat","Grand molosse à glandes caudales, Tadaride à oreillettes",,LC,,3.1,2008,stable,N
4315,ANIMALIA,CHORDATA,MAMMALIA,CHIROPTERA,MOLOSSIDAE,Chaerephon,nigeriae,"Thomas, 1913",,,,,Tadarida nigeriae|Tadarida nigeriae subspecies spillmani,"Nigerian Free-tailed Bat, Nigerian Wrinkle-lipped Bat","Molosse du Nigéria, Tadaride du Nigeria",,LC,,3.1,2014,unknown,N
4316,ANIMALIA,CHORDATA,MAMMALIA,CHIROPTERA,MOLOSSIDAE,Chaerephon,plicatus,"(Buchanan, 1800)",,,,,Chaerephon luzonus  |Chaerephon plicata|Dysopes murinus|Nyctinomus bengalensis|Tadarida plicata|Tadarida plicata subspecies insularis|Vespertilio plicatus,"Wrinkle-lipped Free-tailed Bat, Wrinkle-lipped Bat",,,LC,,3.1,2014,unknown,N
4317,ANIMALIA,CHORDATA,MAMMALIA,CHIROPTERA,MOLOSSIDAE,Chaerephon,pumilus,"(Cretzschmar, 1826)",,,,,Chaerephon leucogaster|Chaerephon pumila|Chaerephon pusillus|Tadarida leucogaster|Tadarida pumila|Tadarida pusilla,"Little Free-tailed Bat, Little Wrinkle-lipped Bat, Lesser Free-tailed Bat, White-bellied Free-tailed Bat",,,LC,,3.1,2014,unknown,N
4319,ANIMALIA,CHORDATA,MAMMALIA,CHIROPTERA,MOLOSSIDAE,Chaerephon,russatus,"J.A. Allen, 1917",,,,,Chaerephon russata|Tadarida russata,"Russet Wrinkle-lipped Bat, Russet Free-tailed Bat",Tadaride rousse,,DD,,3.1,2008,unknown,N
4320,ANIMALIA,CHORDATA,MAMMALIA,CHIROPTERA,MOLOSSIDAE,Chaerephon,solomonis,"(Troughton, 1931)",,,,,Tadarida solomonis,"Solomons Free-tailed Bat, Solomons Mastiff Bat",,,LC,,3.1,2014,unknown,N
4321,ANIMALIA,CHORDATA,MAMMALIA,CHIROPTERA,MOLOSSIDAE,Chaerephon,tomensis,"(Juste & Ibáñez, 1993)",,,,,Tadarida tomensis,São Tomé Free-tailed Bat.,Tadaride de São Tomé,,EN,B1ab(iii),3.1,2008,decreasing,N
4322,ANIMALIA,CHORDATA,MAMMALIA,PERAMELEMORPHIA,CHAEROPODIDAE,Chaeropus,ecaudatus,"(Ogilby, 1838)",,,,,"",Pig-footed Bandicoot,"Bandicoot Pieds De Cochon, Bandicoot À Pieds De Cochon Sans Queue, Bandicoot À Pied De Porc, Péramèle Anoure",Cangurito Piedecerdo,EX,,3.1,2008,,N
6860,ANIMALIA,CHORDATA,MAMMALIA,RODENTIA,GLIRIDAE,Chaetocauda,sichuanensis,"Wang, 1985",,,,,Dryomys sichuanensis  ,"Sichuan Dormouse, Chinese Dormouse",,,DD,,3.1,2008,unknown,N
4326,ANIMALIA,CHORDATA,MAMMALIA,RODENTIA,HETEROMYIDAE,Chaetodipus,arenarius,"(Merriam, 1894)",,,,,Perognathus arenarius,"Little Desert Pocket Mouse, Sand Pocket Mouse",,,LC,,3.1,2008,unknown,N
4327,ANIMALIA,CHORDATA,MAMMALIA,RODENTIA,HETEROMYIDAE,Chaetodipus,artus,"(Osgood, 1900)",,,,,"",Narrow-skulled Pocket Mouse,,,LC,,3.1,2008,stable,N
4328,ANIMALIA,CHORDATA,MAMMALIA,RODENTIA,HETEROMYIDAE,Chaetodipus,baileyi,"Merriam, 1894",,,,,"",Bailey's Pocket Mouse,,,LC,,3.1,2008,stable,N
4329,ANIMALIA,CHORDATA,MAMMALIA,RODENTIA,HETEROMYIDAE,Chaetodipus,californicus,"(Merriam, 1889)",,,,,"",California Pocket Mouse,,,LC,,3.1,2008,stable,N
136421,ANIMALIA,CHORDATA,MAMMALIA,RODENTIA,HETEROMYIDAE,Chaetodipus,dalquesti,"(Roth, 1976)",,,,,"",Dalquest's Pocket Mouse,,,VU,B1ab(iii),3.1,2008,decreasing,N
136606,ANIMALIA,CHORDATA,MAMMALIA,RODENTIA,HETEROMYIDAE,Chaetodipus,eremicus,"(Mearns, 1898)",,,,,"","Chihuahuan Desert Pocket Mouse, Chihuahuan Pocket Mouse",,,LC,,3.1,2008,unknown,N
4330,ANIMALIA,CHORDATA,MAMMALIA,RODENTIA,HETEROMYIDAE,Chaetodipus,fallax,"(Merriam, 1889)",,,,,"",San Diego Pocket Mouse,,,LC,,3.1,2008,unknown,N
4331,ANIMALIA,CHORDATA,MAMMALIA,RODENTIA,HETEROMYIDAE,Chaetodipus,formosus,"(Merriam, 1889)",,,,,"",Long-tailed Pocket Mouse,,,LC,,3.1,2008,stable,N
4332,ANIMALIA,CHORDATA,MAMMALIA,RODENTIA,HETEROMYIDAE,Chaetodipus,goldmani,"(Osgood, 1900)",,,,,"",Goldman's Pocket Mouse,,,NT,,3.1,2010,decreasing,N
4333,ANIMALIA,CHORDATA,MAMMALIA,RODENTIA,HETEROMYIDAE,Chaetodipus,hispidus,"(Baird, 1858)",,,,,"",Hispid Pocket Mouse,,,LC,,3.1,2008,stable,N
4334,ANIMALIA,CHORDATA,MAMMALIA,RODENTIA,HETEROMYIDAE,Chaetodipus,intermedius,"(Merriam, 1889)",,,,,"",Rock Pocket Mouse,,,LC,,3.1,2008,stable,N
136361,ANIMALIA,CHORDATA,MAMMALIA,RODENTIA,HETEROMYIDAE,Chaetodipus,lineatus,"(Dalquest, 1951)",,,,,"","Lined Pocket Gopher, Lined Pocket Mouse",,,DD,,3.1,2008,unknown,N
4335,ANIMALIA,CHORDATA,MAMMALIA,RODENTIA,HETEROMYIDAE,Chaetodipus,nelsoni,"(Merriam, 1894)",,,,,"",Nelson's Pocket Mouse,,,LC,,3.1,2008,stable,N
4336,ANIMALIA,CHORDATA,MAMMALIA,RODENTIA,HETEROMYIDAE,Chaetodipus,penicillatus,"Woodhouse, 1852",,,,,"",Desert Pocket Mouse,,,LC,,3.1,2008,stable,N
4337,ANIMALIA,CHORDATA,MAMMALIA,RODENTIA,HETEROMYIDAE,Chaetodipus,pernix,"(J.A. Allen, 1898)",,,,,"","Sinaloan Pocket Mouse, Sinaloan Pocket Gopher",,,LC,,3.1,2008,stable,N
136837,ANIMALIA,CHORDATA,MAMMALIA,RODENTIA,HETEROMYIDAE,Chaetodipus,rudinoris,"(Elliot, 1903)",,,,,"","Baja Pocket Mouse, Baja California Pocket Mouse",,,LC,,3.1,2008,stable,N
4338,ANIMALIA,CHORDATA,MAMMALIA,RODENTIA,HETEROMYIDAE,Chaetodipus,spinatus,"(Merriam, 1889)",,,,,"",Spiny Pocket Mouse,,,LC,,3.1,2008,unknown,N
4366,ANIMALIA,CHORDATA,MAMMALIA,RODENTIA,ERETHIZONTIDAE,Chaetomys,subspinosus,"(Olfers, 1818)",,,,,"","Bristle-spined Rat, Bristle-spined Porcupine, Thin-spined Porcupine",,,VU,"B1ab(ii,iii,iv)",3.1,2008,decreasing,N
4367,ANIMALIA,CHORDATA,MAMMALIA,CINGULATA,DASYPODIDAE,Chaetophractus,nationi,"(Thomas, 1894)",,,,,"","Andean Hairy Armadillo, Bolivian Hairy Armadillo",,Quirquincho Andino,VU,A2acd,3.1,2014,decreasing,N
4368,ANIMALIA,CHORDATA,MAMMALIA,CINGULATA,DASYPODIDAE,Chaetophractus,vellerosus,"(Gray, 1865)",,,,,"",Screaming Hairy Armadillo,,Piche Llorón,LC,,3.1,2014,stable,N
4369,ANIMALIA,CHORDATA,MAMMALIA,CINGULATA,DASYPODIDAE,Chaetophractus,villosus,"(Desmarest, 1804)",,,,,"","Large Hairy Armadillo, Big Hairy Armadillo",,Peludo,LC,,3.1,2014,stable,N
4414,ANIMALIA,CHORDATA,MAMMALIA,CHIROPTERA,VESPERTILIONIDAE,Chalinolobus,dwyeri,"Ryan, 1966",,,,,"",Large-eared Pied Bat,,,NT,,3.1,2008,decreasing,N
4417,ANIMALIA,CHORDATA,MAMMALIA,CHIROPTERA,VESPERTILIONIDAE,Chalinolobus,gouldii,"(Gray, 1841)",,,,,"",Gould's Wattled Bat,,,LC,,3.1,2008,stable,N
4419,ANIMALIA,CHORDATA,MAMMALIA,CHIROPTERA,VESPERTILIONIDAE,Chalinolobus,morio,"(Gray, 1841)",,,,,"",Chocolate Wattled Bat,,,LC,,3.1,2008,stable,N
4420,ANIMALIA,CHORDATA,MAMMALIA,CHIROPTERA,VESPERTILIONIDAE,Chalinolobus,neocaledonicus,"Revilliod, 1914",,,,,"",New Caledonia Wattled Bat,Chalinolobe Néo-calédonien,,EN,B2ab(iii),3.1,2008,decreasing,N
4421,ANIMALIA,CHORDATA,MAMMALIA,CHIROPTERA,VESPERTILIONIDAE,Chalinolobus,nigrogriseus,"(Gould, 1856)",,,,,"",Hoary Wattled Bat,,,LC,,3.1,2008,stable,N
4422,ANIMALIA,CHORDATA,MAMMALIA,CHIROPTERA,VESPERTILIONIDAE,Chalinolobus,picatus,"(Gould, 1852)",,,,,"",Little Pied Bat,,,NT,,3.1,2008,decreasing,N
4425,ANIMALIA,CHORDATA,MAMMALIA,CHIROPTERA,VESPERTILIONIDAE,Chalinolobus,tuberculatus,"(Forster, 1844)",,,,,"","New Zealand Long-tailed Bat, Long-tailed Wattled Bat",,,VU,A2ace,3.1,2008,decreasing,N
136235,ANIMALIA,CHORDATA,MAMMALIA,PRIMATES,CHEIROGALEIDAE,Cheirogaleus,crossleyi,"A. Grandidier, 1870",,,,,Cheirogaleus melanotis  ,"Furry-eared Dwarf Lemur, Crossley's Dwarf Lemur",,,DD,,3.1,2014,decreasing,N
54778911,ANIMALIA,CHORDATA,MAMMALIA,PRIMATES,CHEIROGALEIDAE,Cheirogaleus,major,"É. Geoffroy, 1812",,,,,Cheirogaleus ravus,"Geoffroy's Dwarf Lemur, Greater Dwarf Lemur",Grand Cheirogale,Gran Lemur Ardilla ,DD,,3.1,2014,decreasing,N
54778866,ANIMALIA,CHORDATA,MAMMALIA,PRIMATES,CHEIROGALEIDAE,Cheirogaleus,medius,"É. Geoffroy, 1812",,,,,Cheirogaleus adipicaudatus,"Western Fat-tailed Dwarf Lemur, Fat-tailed Dwarf Lemur , Lesser Dwarf Lemur ",Cheirogale Moyen,Lemur Ardilla Coligrueso ,LC,,3.1,2014,decreasing,N
136800,ANIMALIA,CHORDATA,MAMMALIA,PRIMATES,CHEIROGALEIDAE,Cheirogaleus,minusculus,"Groves, 2000",,,,,"","Lesser Iron-grey Dwarf Lemur, Small Iron-gray Dwarf Lemur",,,DD,,3.1,2014,decreasing,N
41576,ANIMALIA,CHORDATA,MAMMALIA,PRIMATES,CHEIROGALEIDAE,Cheirogaleus,sibreei,"(Forsyth Major, 1894)",,,,,"",Sibree's Dwarf Lemur,,,CR,"B1ab(i,ii,iii)+2ab(i,ii,iii)",3.1,2014,decreasing,N
4600,ANIMALIA,CHORDATA,MAMMALIA,CHIROPTERA,MOLOSSIDAE,Cheiromeles,parvidens,"Miller & Hollister, 1921",,,,,"",Lesser Naked Bat,,,LC,,3.1,2008,unknown,N
4601,ANIMALIA,CHORDATA,MAMMALIA,CHIROPTERA,MOLOSSIDAE,Cheiromeles,torquatus,"Horsfield, 1824",,,,,"","Greater Naked Bat, Hairless Bat",,,LC,,3.1,2008,unknown,N
136670,ANIMALIA,CHORDATA,MAMMALIA,RODENTIA,CRICETIDAE,Chelemys,delfini,"Cabrera, 1905",,,,,"","Magellanic Long-clawed Akodont, Magellanic Long-clawed Mouse",,,DD,,3.1,2008,unknown,N
4603,ANIMALIA,CHORDATA,MAMMALIA,RODENTIA,CRICETIDAE,Chelemys,macronyx,"(Thomas, 1894)",,,,,"","Andean Long-clawed Mouse, Andean Long-clawed Akodont",,,LC,,3.1,2008,unknown,N
4604,ANIMALIA,CHORDATA,MAMMALIA,RODENTIA,CRICETIDAE,Chelemys,megalonyx,"(Waterhouse, 1845)",,,,,"","Large Long-clawed Mouse, Large Long-clawed Akodont",,,NT,,3.1,2008,decreasing,N
136775,ANIMALIA,CHORDATA,MAMMALIA,RODENTIA,CRICETIDAE,Chibchanomys,orcesi,"Jenkins & Barnett, 1997",,,,,"","Las Cajas Ichthyomyine, Las Cajas Water Mouse",,,DD,,3.1,2008,unknown,N
4627,ANIMALIA,CHORDATA,MAMMALIA,RODENTIA,CRICETIDAE,Chibchanomys,trichotis,"(Thomas, 1897)",,,,,"","Chibchan Water Mouse, Chibchan Ichthyomyine",,,DD,,3.1,2008,unknown,N
4634,ANIMALIA,CHORDATA,MAMMALIA,RODENTIA,CRICETIDAE,Chilomys,instans,"(Thomas, 1895)",,,,,"","Colombian Forest Mouse, Andean Chilomys",,,LC,,3.1,2008,stable,N
14359,ANIMALIA,CHORDATA,MAMMALIA,CHIROPTERA,NATALIDAE,Chilonatalus,micropus,"(Dobson, 1880)",,,,,Natalus micropus  ,"Cuban Lesser Funnel-eared Bat, Cuban Funnel-eared Bat",,,NT,,3.1,2008,decreasing,N
14361,ANIMALIA,CHORDATA,MAMMALIA,CHIROPTERA,NATALIDAE,Chilonatalus,tumidifrons,"Miller, 1903",,,,,Natalus tumidifrons  ,"Bahamian Lesser Funnel-eared Bat, Bahaman Funnel-eared Bat",,,NT,,3.1,2008,decreasing,N
4647,ANIMALIA,CHORDATA,MAMMALIA,EULIPOTYPHLA,SORICIDAE,Chimarrogale,hantu,"Harrison, 1958",,,,,"","Malayan Water Shrew, Hantu Water Shrew, Asiatic Water Shrew",,,NT,,3.1,2008,decreasing,N
40614,ANIMALIA,CHORDATA,MAMMALIA,EULIPOTYPHLA,SORICIDAE,Chimarrogale,himalayica,"(Gray, 1842)",,,,,"","Himalayan Water Shrew, Elegant Water Shrew",,,LC,,3.1,2008,unknown,N
4648,ANIMALIA,CHORDATA,MAMMALIA,EULIPOTYPHLA,SORICIDAE,Chimarrogale,phaeura,"Thomas, 1898",,,,,"","Bornean Water Shrew, Borneo Water Shrew, Sunda Water Shrew",,,EN,B1ab(iii),3.1,2008,decreasing,N
40615,ANIMALIA,CHORDATA,MAMMALIA,EULIPOTYPHLA,SORICIDAE,Chimarrogale,platycephalus,"(Temminck, 1842)",,,,,Chimarrogale platycephala  ,"Japanese Water Shrew, Flat-headed Water Shrew",,,LC,,3.1,2008,decreasing,N
40616,ANIMALIA,CHORDATA,MAMMALIA,EULIPOTYPHLA,SORICIDAE,Chimarrogale,styani,"de Winton, 1899",,,,,"","Chinese Water Shrew, Styan's Water Shrew",,,LC,,3.1,2008,unknown,N
4649,ANIMALIA,CHORDATA,MAMMALIA,EULIPOTYPHLA,SORICIDAE,Chimarrogale,sumatrana,"(Thomas, 1921)",,,,,"","Sumatran Water Shrew, Sumatra Water Shrew",,,DD,,3.1,2008,unknown,N
4651,ANIMALIA,CHORDATA,MAMMALIA,RODENTIA,CHINCHILLIDAE,Chinchilla,chinchilla,"(Lichtenstein, 1829)",,,,,Chinchilla brevicauda  |Chinchilla brevicaudata  ,Short-tailed Chinchilla,Chinchilla À Queue Courte,Chinchilla De Cola Corta,CR,A2cd,3.1,2008,decreasing,N
4652,ANIMALIA,CHORDATA,MAMMALIA,RODENTIA,CHINCHILLIDAE,Chinchilla,lanigera,"(Molina, 1782)",,,,,"","Long-tailed Chinchilla, Chinchilla",Chinchilla À Longue Queue,"Chinchilla Costina, Chinchilla De Cola Larga",CR,A2ac,3.1,2008,decreasing,N
4655,ANIMALIA,CHORDATA,MAMMALIA,RODENTIA,CRICETIDAE,Chinchillula,sahamae,"Thomas, 1898",,,,,"","Altiplano Chincilla Mouse, Achallo",,,LC,,3.1,2008,stable,N
4658,ANIMALIA,CHORDATA,MAMMALIA,RODENTIA,CRICETIDAE,Chionomys,gud,"(Satunin, 1909)",,,,,Chionomys nivalis subspecies nenjukovi|Microtus nivalis subspecies gotschobi|Microtus nivalis subspecies lghescicus,"Caucasian Snow Vole, Gudaur Snow Vole",,,LC,,3.1,2008,unknown,N
4659,ANIMALIA,CHORDATA,MAMMALIA,RODENTIA,CRICETIDAE,Chionomys,nivalis,"(Martins, 1842)",,,,,"","European Snow Vole, Snow Vole",Campagnol Des Neiges,Topillo Nival,LC,,3.1,2008,stable,N
4660,ANIMALIA,CHORDATA,MAMMALIA,RODENTIA,CRICETIDAE,Chionomys,roberti,"(Thomas, 1906)",,,,,Chionomys personatus  |Microtus pshavus  |Microtus roberti subspecies circassicus|Microtus roberti subspecies occidentalis|Microtus roberti subspecies turovi,Robert's Snow Vole,,,LC,,3.1,2008,unknown,N
4664,ANIMALIA,CHORDATA,MAMMALIA,CHIROPTERA,PHYLLOSTOMIDAE,Chiroderma,doriae,"Thomas, 1891",,,,,"",Brazilian Big-eyed Bat,,,LC,,3.1,2015,unknown,N
4665,ANIMALIA,CHORDATA,MAMMALIA,CHIROPTERA,PHYLLOSTOMIDAE,Chiroderma,improvisum,"Baker & Genoways, 1976",,,,,"","Guadeloupean Big-eyed Bat, Guadeloupe Big-eyed Bat",,,VU,B1ab(iii)+2ab(iii),3.1,2008,unknown,N
4666,ANIMALIA,CHORDATA,MAMMALIA,CHIROPTERA,PHYLLOSTOMIDAE,Chiroderma,salvini,"Dobson, 1878",,,,,"",Salvin's Big-eyed Bat,,,LC,,3.1,2015,stable,N
4667,ANIMALIA,CHORDATA,MAMMALIA,CHIROPTERA,PHYLLOSTOMIDAE,Chiroderma,trinitatum,"Goodwin, 1958",,,,,"",Little Big-eyed Bat,,,LC,,3.1,2008,unknown,N
4668,ANIMALIA,CHORDATA,MAMMALIA,CHIROPTERA,PHYLLOSTOMIDAE,Chiroderma,villosum,"Peters, 1860",,,,,"",Hairy Big-eyed Bat,,,LC,,3.1,2015,stable,N
4669,ANIMALIA,CHORDATA,MAMMALIA,RODENTIA,MURIDAE,Chiromyscus,chiropus,"(Thomas, 1891)",,,,,"","Indochinese Chiromyscus, Fea's Tree Rat",,,LC,,3.1,2008,stable,N
4670,ANIMALIA,CHORDATA,MAMMALIA,CHIROPTERA,PTEROPODIDAE,Chironax,melanocephalus,"(Temminck, 1825)",,,,,"",Black-capped Fruit Bat,,,LC,,3.1,2008,unknown,N
4671,ANIMALIA,CHORDATA,MAMMALIA,DIDELPHIMORPHIA,DIDELPHIDAE,Chironectes,minimus,"(Zimmermann, 1780)",,,,,"","Water Opossum, Yapok",Yapock,"Cuica De Agua, Perrito De Agua, Raposa De Agua, Yapó",LC,,3.1,2008,decreasing,N
4679,ANIMALIA,CHORDATA,MAMMALIA,RODENTIA,MURIDAE,Chiropodomys,calamianensis,"(Taylor, 1934)",,,,,"",Palawan Pencil-tailed Tree Mouse,,,DD,,3.1,2008,unknown,N
4680,ANIMALIA,CHORDATA,MAMMALIA,RODENTIA,MURIDAE,Chiropodomys,gliroides,"(Blyth, 1856)",,,,,Chiropodomys jingdongensis  ,"Indomalayan Pencil-tailed Tree Mouse, Pencil-tailed Tree Mouse",,,LC,,3.1,2008,stable,N
4681,ANIMALIA,CHORDATA,MAMMALIA,RODENTIA,MURIDAE,Chiropodomys,karlkoopmani,"Musser, 1979",,,,,"",Koopman's Pencil-tailed Tree Mouse,,,EN,"B1ab(ii,iii)",3.1,2008,decreasing,N
4682,ANIMALIA,CHORDATA,MAMMALIA,RODENTIA,MURIDAE,Chiropodomys,major,"Thomas, 1893",,,,,"","Greater Pencil-tailed Tree Mouse, Large Pencil-tailed Tree Mouse",,,DD,,3.1,2008,unknown,N
4683,ANIMALIA,CHORDATA,MAMMALIA,RODENTIA,MURIDAE,Chiropodomys,muroides,"Medway, 1965",,,,,"",Gray-bellied Pencil-tailed Tree Mouse,,,DD,,3.1,2008,unknown,N
4684,ANIMALIA,CHORDATA,MAMMALIA,RODENTIA,MURIDAE,Chiropodomys,pusillus,"Thomas, 1893",,,,,"","Lesser Pencil-tailed Tree Mouse, Small Pencil-tailed Tree Mouse",,,DD,,3.1,2008,unknown,N
4685,ANIMALIA,CHORDATA,MAMMALIA,PRIMATES,PITHECIIDAE,Chiropotes,albinasus,"(I. Geoffroy & Deville, 1848)",,,,,"","White-nosed Saki, Red-nosed Bearded Saki, White-nosed Bearded Saki, Red-nosed Saki",Saki À Nez Blanc,"Cuxiú, Saki Nariblanco",EN,A3cd,3.1,2008,decreasing,N
43891,ANIMALIA,CHORDATA,MAMMALIA,PRIMATES,PITHECIIDAE,Chiropotes,chiropotes,"(Humboldt, 1811)",,,,,Chiropotes israelita  ,"Bearded Saki, Red-backed Bearded Saki, Brown-backed Bearded Saki",,"Capuchinos Del Orinoco, Mono Barbudo",LC,,3.1,2008,stable,N
39956,ANIMALIA,CHORDATA,MAMMALIA,PRIMATES,PITHECIIDAE,Chiropotes,satanas,"(Hoffmannsegg, 1807)",,,,,Chiropotes satanas subspecies satanas,"Black Bearded Saki, Black Saki, Bearded Saki, Brown-bearded Saki",,Cuxiú-preto,CR,A2c+3c,3.1,2008,decreasing,N
43892,ANIMALIA,CHORDATA,MAMMALIA,PRIMATES,PITHECIIDAE,Chiropotes,utahickae,"Hershkovitz, 1985",,,,,Chiropotes satanas subspecies utahicki|Chiropotes satanus subspecies utahicki,Uta Hick's Bearded Saki,,,EN,A3cd,3.1,2008,decreasing,N
4691,ANIMALIA,CHORDATA,MAMMALIA,RODENTIA,MURIDAE,Chiruromys,forbesi,"Thomas, 1888",,,,,"","Forbes's Tree Mouse, Greater Tree Mouse",,,LC,,3.1,2008,stable,N
4692,ANIMALIA,CHORDATA,MAMMALIA,RODENTIA,MURIDAE,Chiruromys,lamia,"(Thomas, 1897)",,,,,Chiruromys kagi,"Broad-headed Tree Mouse, Broad-headed Chiruromys, Broad-skulled Tree Mouse",,,LC,,3.1,2008,unknown,N
4693,ANIMALIA,CHORDATA,MAMMALIA,RODENTIA,MURIDAE,Chiruromys,vates,"(Thomas, 1908)",,,,,"","Lesser Tree Mouse, Lesser Chiruromys",,,LC,,3.1,2008,stable,N
4704,ANIMALIA,CHORDATA,MAMMALIA,CINGULATA,DASYPODIDAE,Chlamyphorus,truncatus,"Harlan, 1825",,,,,"","Pink Fairy Armadillo, Pichiciego, Lesser Pichi Ciego, Lesser Fairy Armadillo",,Pichiciego,DD,,3.1,2014,unknown,N
4233,ANIMALIA,CHORDATA,MAMMALIA,PRIMATES,CERCOPITHECIDAE,Chlorocebus,aethiops,"(Linnaeus, 1758)",,,,,Cercopithecus aethiops  ,"Grivet Monkey, Malbrouk Monkey, Green Monkey, Grivet, Tantalus, Vervet Monkey",Grivet D'Ethiopie,,LC,,3.1,2008,stable,N
136291,ANIMALIA,CHORDATA,MAMMALIA,PRIMATES,CERCOPITHECIDAE,Chlorocebus,cynosuros,"(Scopoli, 1786)",,,,,Cercopithecus cynosurus  ,"Malbrouck Monkey, Malbrouck",,,LC,,3.1,2008,stable,N
4240,ANIMALIA,CHORDATA,MAMMALIA,PRIMATES,CERCOPITHECIDAE,Chlorocebus,djamdjamensis,"Neumann, 1902",,,,,Cercopithecus aethiops subspecies djamdjamensis|Cercopithecus djamdjamensis  ,"Bale Monkey, Bale Mountains Vervet, Bale Mountains Grivet, Djam-djam",,,VU,B1ab(iii),3.1,2008,decreasing,N
136271,ANIMALIA,CHORDATA,MAMMALIA,PRIMATES,CERCOPITHECIDAE,Chlorocebus,pygerythrus,"(F. Cuvier, 1821)",,,,,Cercopithecus pygerythrus  ,"Vervet, Vervet Monkey",,,LC,,3.1,2008,stable,N
136265,ANIMALIA,CHORDATA,MAMMALIA,PRIMATES,CERCOPITHECIDAE,Chlorocebus,sabaeus,"Linnaeus, 1766",,,,,Cercopithecus sabaeus  ,"Green Monkey, Western Green Monkey",,,LC,,3.1,2008,stable,N
